Id,ProductId,UserId,ProfileName,HelpfulnessNumerator,HelpfulnessDenominator,Score,Time,Summary,Text
437605,B0017O6KSE,AMFUGC4UT97DV,David Doher,0,0,5,1332374400,Delicious,"Present for my wife...and she loved it!  While it isn't exactly the same as ""red sour patch kids"", they are still pretty tasty."
267153,B004BKLHOS,A1MRRMHGV3PN5W,"Stacie L. Helsing ""stacielc""",0,0,4,1300320000,"Less sweet, but great flavor","Although not as sweet as traditional, I am not missing the sweet and artificial flavor of those.  These taste almost like you made them yourself, by comparison with a much fresher and clearer taste.  Definitely worth a taste!"
455506,B005HG9ERW,A1L7R2764ED46Y,G. Hembrough,1,1,1,1346889600,Nothing Special Here,"Nothing special here. It's just hyped up water. Tastes like water, feels like water. No special energy from this water. And the price??? Are you kidding me??? Total rip-off! Drink tap or cheap bottled water!"
539526,B006WYSFZK,A22LENLDTGQIU7,R. Yamaoka,4,7,1,1252713600,Surprise 1  It's different...,"Kettle chips now look, feel and taste like Lays.  These chips used to be my favorite when it was crinkle cut and hefty.  Now, no longer my favorite."
282244,B000FICDO8,A2SZ7A7H83CIXK,"M. Kiger ""two sisters""",11,11,5,1156636800,Good eating,"Great flavor, fast easy to prepare...makes great chalupas, bean dip, and thickens the juice of friojoles for cornbread & beans.<br /><br />Wish I had room to store a case."
23351,B000X9NRKS,A76CBKP9PQXJ3,Emily Gordon,3,3,3,1332201600,"May be healthier than ears, but do not last as long","Maybe I am the only one, but I give my dogs pig ears to keep them occupied for a while. It takes both of them a good 5-10 minutes to eat one. But I know they aren't the healthiest thing on the planet, so when these better than ears came out, of course I tried them. Both of my dogs love them, but they can eat one in about 30 seconds, defeating the purpose of a chew type treat. For the price, I'd rather just buy them regular dog biscuits that are eaten in the same amount of time. That being said, the Amazon price is MUCH cheaper than any in store local price I've seen. Maybe these are better for small dogs that can't devour them so quickly, but my 70 pounders eat them like they are a regular old dog biscuit."
229437,B000JMAVU8,AT5484T7YA9Q6,Michael Fourdraine,2,3,5,1200096000,Great drink with antioxidants.,"I've been drinking this stuff since I was a kid. It's a concentrated mix of black current juice. Great with just water or mixed with soda. Also great for homemade punches. I also make Popsicles with  it as well. One bottle  can be used to make 4 times it's volume but some people prefer the mix a little more concentrated or diluted.  Hard to find in the USA, but I'm glad I can get it though Amazon now!"
441760,B004E4HUMY,A1SD1C8XK3Z3V1,"William V. Hayes ""guitfiddleblue""",0,0,3,1326931200,Not quite tea,"First of all, let me say that this product is not bad... it actually tastes very good, but there is a misnomer here... it does not taste like tea. Not sure what flavor I would assign to it, but it's certainly not tea - at least not the tea I grew up drinking. Would I buy this again, probably not; their mango flavor is the best by far (5 stars)... But if you try this and enjoy it, more power to you."
65901,B0007A0AQW,A33AQPJYH7UUXR,"Desert Gypsy ""A Brooklyn Girl Out West""",0,0,4,1327276800,a tip for keeping zukes fresh on the go,TIP: My little guy really loves the Zukes Mini peanut butter treats. I always keep a little stash with me wherever we go; I keep them soft and fresh by using a contact lens container to hold the treats. Fits *anywhere* and seals tightly so no smells and they stay fresh. Easy to refill. Only holds a little but but a small portion is all we need.
162604,B001BCUBZ0,A3I2A5WUNVVL9J,"sitka1 ""sitka1""",0,0,5,1337731200,The Gang Loves It!,"I have three large indoor Maine Coons--so I will leave it to you to imagine the issues I have with hairballs and cat yak in general.  This was recommended at my small local pet food store so I tried it even though it was very expensive, I'm embarrassed to say how expensive.  First I mixed it with Blue Buffalo Indoor Health (which they also like) but my cats will not eat the Blue Buffalo ""life source bits"" for any reason.  The hairball and cat yak problem did get substantially better, strangely they also seemed to have fewer issues with matting.  One day I was too lazy to do the mix and just fed the Castor and Pollux Ultramix till the bag was finished.  They really enjoyed it, and while they do tend to pick around the bits in this one too, they don't do it nearly as much.  They seemed slightly ""happier"" meaning slightly more energetic, interested, playful and silly. However, if I'm honest I think I might have seen an increase in hairballs and general yak, but this was still much improved. Now I am feeding just the Blue Buffalo Indoor health till that bag is finished, and we'll see if there is a difference.  I will update if there are any bombshells to report.<br /><br />All in all, my inclination is to stay with Ultramix--they love it, they seem ""happier"", and the hairball/cat yak problem is still much better than with any other food I've tried alone--and I have tried many many foods of every price point including those that advertise hairball control.  Don't get me wrong, Blue Buffalo is better than most I have tried too, but Ultramix claims the edge so far.<br /><br />As for price; while I always prefer to support local small businesses this is one of those cases where the price point is so different that I have to go with an online purveyor.  I am fine with a 10% even 15% difference to support the locals, but in this case it's well over 33%.  I suspect this is because Castor and Pollux is not a household name so stocking it is expensive--still..."
225204,B0016NIK0W,A2N11YPX95JSST,Enigma,1,1,5,1292630400,Indecent!!!,"These truffle cremes are scrumptious.  I am completely addicted.  I love peppermint paired with chocolate and Dilettante's truffle cremes are the perfect blending.  They're pornographic.  I literally hid them from children (and my sisters, and a few friends, and...).  I bought 3 boxes.  One to give away, one to share with guests, and one to eat on my own.  Well, they arrived 4 days ago and I'm already 1 box down.  I don't think I'll be sharing.  I am really trying not to eat one now.  It's hard. Chocolate pepperminty crack I'm telling ya.  People these things are good.  Smooth and velvety creme on the inside and nice chocolate shell.  Advice: don't pop them.  Take small bites and let it linger.  TASTY!"
226771,B006BXV1H6,A9ESHA5MS6S6L,Sherry Lochner,1,1,5,1330905600,Put up your dukes!,My kids inhaled this and were literally fighting over it!  It is delish both as a cereal and a treat!  Now if I could hog it all to myself...
393391,B000E3FKYO,A1UYKK9HTOUWS3,Ryan McMickle,0,2,3,1338854400,There's better...,"I was really excited to try this brand as I've heard good things about it. I appreciate that all of the ingredients are organic however the overall taste of the product (to me) isn't that great. The chocolate ""flavor"" itself reminds me of Hershey's Chocolate Syrup that you'd put on ice cream.<br /><br />The ""Endangered Species Otter, Smooth Milk Chocolate (48%)"" tastes more dark than this, and much more ""chocolaty""."
159672,B005VOONLW,AOMKUI325W2TJ,Alberto Vargas,0,0,5,1332374400,"Strong and bold flavor, fits in Philips Senseo machines, and it is organic!","We are still on our first box of this, but so far we love this coffee at home. We have a Senseo coffee machine, and we were unsure if it would work for us, but it fits perfectly. The coffee is organic, no artificial ingredients like some of the other ones have (including the ones recommended by Philips!) Size wise, each coffee pod is quite thick, I would equate it to 1.5 times the Senseo ones. Smells and tastes great. I am not the biggest coffee drinker, but the ladies in the house love it.<br /><br />Highly recommended."
557734,B007C68HXW,A27MFWU6HN39LG,John P,0,0,1,1346976000,Worst Beer I Have Ever Tasted,"We bought the Autumn Sampler and it is literally the worst thing I have ever tasted, including medicine and dirty sea water."
113156,B000ER1DFU,A33PFYWTLEL4U2,ELop,0,0,5,1344038400,"Thick, good texture, fresh tasting, baby loves it.","This is my daughter's favorite baby food flavor and one of the two we will keep on subscription (spinach and potatoes is her other favorite).  The flavor is bland (as is most baby food) but fresh. The texture is nice and thick so a big bite will stay on the spoon and not drip all over the place.  This is nice for older babies (9+ months) because some of the pureed foods are too thin and basically liquid.  Squash is a healthy, non-starchy, vegetable and I'm happy my daughter is developing a taste for it at a young age."
501325,B000FBOAO6,A1VLKSR4SKS098,marie,0,0,4,1344902400,My soldier's comments,I know that product because I was raised in Belgium.<br /><br />I send Jules Destrooper to my adopted soldier and he loved the waffles more than<br />the thins.  But he nevertheless liked the thins more than expected.<br />His buddies liked them too and I doubt any package is left.<br /><br />Not everyone likes this specific taste (spekuloos is made with cinnamon)<br /><br />Personally I love Jules Destrooper tiny waffles best.  All is excellent tho.<br />highest quality.  Delacre is also excellent.  Lotus is less good. too much sugar.<br /><br />A favourite brand that develops taste without making you feel saturated with fat.
231526,B00474EIG2,A2EFQW1VF3NENB,HenryJTS,1,1,5,1338249600,The Tastiests Guac,This guacamole seasoning is by far my families favorite. It has a lot of taste and is ridiculously easy to make! Just add avocados! Love it!
14718,B000DZKKK2,A29MD4HHM3DARA,"Alex ""Alex & Marni Chediak""",0,0,5,1225065600,Better than any brownies I've ever had,"And I LOVE brownies. I got this gluten-free mix so my husband could eat them, and I couldn't believe it when I tried them. SOOO good, just how a brownie should be. Chewy, fudgey, with chunks of chocolate, yum! Best brownies ever, gluten-free or not."
439300,B00188VTWG,A3VII76IOJ2M1D,Jon Waters,1,1,5,1282435200,Delicious,"Delicious in taste and very neatly packed with lots of color.  The package arrived in perfect condition and shrink-wrapped, very fresh."
444367,B003Z6TZBG,AB3N90CH6A15X,DHS,0,1,1,1314835200,Stale dated TWICE,"Have ordered this item twice. Both times it was received stale dated i.e.  past the ""best before date.""<br />Disappointed they would repeatedly send us stale dated stock."
200888,B0000CERZN,A2NBR5Q1F8JJ53,victren,1,2,5,1273104000,"So far, so good",Very swift delivery of product. Seeds are growing well and I look forward to 16 foot sunflowers !
